year,yearRange,make,model,floorplan,field,currentValue
2027,,thor,sequence,20U,hitchLbs,
2027,,thor,sequence,20U,fuelCapacityGal,
2027,,thor,sequence,20U,freshWater,
2027,,thor,sequence,20U,grayWater,
2027,,thor,sequence,20U,blackWater,
2027,,thor,sequence,20U,propaneLbs,
2027,,thor,sequence,20U,propaneGal,
2027,,thor,sequence,20U,waterHeaterGal,
2027,,thor,sequence,20U,cargoLbs,
2027,,thor,sequence,20U,garageLengthFt,
2027,,thor,sequence,20U,garageWidthFt,
2027,,thor,sequence,20U,garageHeightIn,
2027,,thor,sequence,20U,garageCapacityLbs,
2027,,thor,sequence,20U,rampPatioLbs,
2027,,thor,sequence,20U,fuelStationGal,
2027,,thor,sequence,20U,axles,
2027,,thor,sequence,20U,tireSize,
2027,,thor,sequence,20U,slideouts,
2027,,thor,sequence,20Y,uvwLbs,
2027,,thor,sequence,20Y,length,
2027,,thor,sequence,20Y,exteriorHeightIn,
2027,,thor,sequence,20Y,exteriorWidthIn,
2027,,thor,sequence,20Y,interiorHeightIn,
2027,,thor,sequence,20Y,sleeps,
2027,,thor,sequence,20Y,dryWeightLbs,
2027,,thor,sequence,20Y,hitchLbs,
2027,,thor,sequence,20Y,fuelCapacityGal,
2027,,thor,sequence,20Y,freshWater,
2027,,thor,sequence,20Y,grayWater,
2027,,thor,sequence,20Y,blackWater,
2027,,thor,sequence,20Y,propaneLbs,
2027,,thor,sequence,20Y,propaneGal,
2027,,thor,sequence,20Y,waterHeaterGal,
2027,,thor,sequence,20Y,cargoLbs,
2027,,thor,sequence,20Y,garageLengthFt,
2027,,thor,sequence,20Y,garageWidthFt,
2027,,thor,sequence,20Y,garageHeightIn,
2027,,thor,sequence,20Y,garageCapacityLbs,
2027,,thor,sequence,20Y,rampPatioLbs,
2027,,thor,sequence,20Y,fuelStationGal,
2027,,thor,sequence,20Y,axles,
2027,,thor,sequence,20Y,tireSize,
2027,,thor,sequence,20Y,slideouts,
2027,,thor,talavera,1920,uvwLbs,
2027,,thor,talavera,1920,length,
2027,,thor,talavera,1920,exteriorHeightIn,
2027,,thor,talavera,1920,exteriorWidthIn,
2027,,thor,talavera,1920,interiorHeightIn,
2027,,thor,talavera,1920,sleeps,
2027,,thor,talavera,1920,dryWeightLbs,
2027,,thor,talavera,1920,hitchLbs,
2027,,thor,talavera,1920,fuelCapacityGal,
2027,,thor,talavera,1920,freshWater,
2027,,thor,talavera,1920,grayWater,
2027,,thor,talavera,1920,blackWater,
2027,,thor,talavera,1920,propaneLbs,
2027,,thor,talavera,1920,propaneGal,
2027,,thor,talavera,1920,waterHeaterGal,
2027,,thor,talavera,1920,cargoLbs,
2027,,thor,talavera,1920,garageLengthFt,
2027,,thor,talavera,1920,garageWidthFt,
2027,,thor,talavera,1920,garageHeightIn,
2027,,thor,talavera,1920,garageCapacityLbs,
2027,,thor,talavera,1920,rampPatioLbs,
2027,,thor,talavera,1920,fuelStationGal,
2027,,thor,talavera,1920,axles,
2027,,thor,talavera,1920,tireSize,
2027,,thor,talavera,1920,slideouts,
2027,,thor,talavera,1930,uvwLbs,
2027,,thor,talavera,1930,length,
2027,,thor,talavera,1930,exteriorHeightIn,
2027,,thor,talavera,1930,exteriorWidthIn,
2027,,thor,talavera,1930,interiorHeightIn,
2027,,thor,talavera,1930,sleeps,
2027,,thor,talavera,1930,dryWeightLbs,
2027,,thor,talavera,1930,hitchLbs,
2027,,thor,talavera,1930,fuelCapacityGal,
2027,,thor,talavera,1930,freshWater,
2027,,thor,talavera,1930,grayWater,
2027,,thor,talavera,1930,blackWater,
2027,,thor,talavera,1930,propaneLbs,
2027,,thor,talavera,1930,propaneGal,
2027,,thor,talavera,1930,waterHeaterGal,
2027,,thor,talavera,1930,cargoLbs,
2027,,thor,talavera,1930,garageLengthFt,
2027,,thor,talavera,1930,garageWidthFt,
2027,,thor,talavera,1930,garageHeightIn,
2027,,thor,talavera,1930,garageCapacityLbs,
2027,,thor,talavera,1930,rampPatioLbs,
2027,,thor,talavera,1930,fuelStationGal,
2027,,thor,talavera,1930,axles,
2027,,thor,talavera,1930,tireSize,
2027,,thor,talavera,1930,slideouts,
2027,,thor,tellaro,20L,uvwLbs,
2027,,thor,tellaro,20L,length,
2027,,thor,tellaro,20L,exteriorHeightIn,
2027,,thor,tellaro,20L,exteriorWidthIn,
2027,,thor,tellaro,20L,interiorHeightIn,
2027,,thor,tellaro,20L,sleeps,
2027,,thor,tellaro,20L,dryWeightLbs,
2027,,thor,tellaro,20L,hitchLbs,
2027,,thor,tellaro,20L,fuelCapacityGal,
2027,,thor,tellaro,20L,freshWater,
2027,,thor,tellaro,20L,grayWater,
2027,,thor,tellaro,20L,blackWater,
2027,,thor,tellaro,20L,propaneLbs,
2027,,thor,tellaro,20L,propaneGal,
2027,,thor,tellaro,20L,waterHeaterGal,
2027,,thor,tellaro,20L,cargoLbs,
2027,,thor,tellaro,20L,garageLengthFt,
2027,,thor,tellaro,20L,garageWidthFt,
2027,,thor,tellaro,20L,garageHeightIn,
2027,,thor,tellaro,20L,garageCapacityLbs,
2027,,thor,tellaro,20L,rampPatioLbs,
2027,,thor,tellaro,20L,fuelStationGal,
2027,,thor,tellaro,20L,axles,
2027,,thor,tellaro,20L,tireSize,
2027,,thor,tellaro,20L,slideouts,
2027,,thor,tellaro,20U,uvwLbs,
2027,,thor,tellaro,20U,length,
2027,,thor,tellaro,20U,exteriorHeightIn,
2027,,thor,tellaro,20U,exteriorWidthIn,
2027,,thor,tellaro,20U,interiorHeightIn,
2027,,thor,tellaro,20U,sleeps,
2027,,thor,tellaro,20U,dryWeightLbs,
2027,,thor,tellaro,20U,hitchLbs,
2027,,thor,tellaro,20U,fuelCapacityGal,
2027,,thor,tellaro,20U,freshWater,
2027,,thor,tellaro,20U,grayWater,
2027,,thor,tellaro,20U,blackWater,
2027,,thor,tellaro,20U,propaneLbs,
2027,,thor,tellaro,20U,propaneGal,
2027,,thor,tellaro,20U,waterHeaterGal,
2027,,thor,tellaro,20U,cargoLbs,
2027,,thor,tellaro,20U,garageLengthFt,
2027,,thor,tellaro,20U,garageWidthFt,
2027,,thor,tellaro,20U,garageHeightIn,
2027,,thor,tellaro,20U,garageCapacityLbs,
2027,,thor,tellaro,20U,rampPatioLbs,
2027,,thor,tellaro,20U,fuelStationGal,
2027,,thor,tellaro,20U,axles,
2027,,thor,tellaro,20U,tireSize,
2027,,thor,tellaro,20U,slideouts,
2027,,thor,tellaro,20Y,uvwLbs,
2027,,thor,tellaro,20Y,length,
2027,,thor,tellaro,20Y,exteriorHeightIn,
2027,,thor,tellaro,20Y,exteriorWidthIn,
2027,,thor,tellaro,20Y,interiorHeightIn,
2027,,thor,tellaro,20Y,sleeps,
2027,,thor,tellaro,20Y,dryWeightLbs,
2027,,thor,tellaro,20Y,hitchLbs,
2027,,thor,tellaro,20Y,fuelCapacityGal,
2027,,thor,tellaro,20Y,freshWater,
2027,,thor,tellaro,20Y,grayWater,
2027,,thor,tellaro,20Y,blackWater,
2027,,thor,tellaro,20Y,propaneLbs,
2027,,thor,tellaro,20Y,propaneGal,
2027,,thor,tellaro,20Y,waterHeaterGal,
2027,,thor,tellaro,20Y,cargoLbs,
2027,,thor,tellaro,20Y,garageLengthFt,
2027,,thor,tellaro,20Y,garageWidthFt,
2027,,thor,tellaro,20Y,garageHeightIn,
2027,,thor,tellaro,20Y,garageCapacityLbs,
2027,,thor,tellaro,20Y,rampPatioLbs,
2027,,thor,tellaro,20Y,fuelStationGal,
2027,,thor,tellaro,20Y,axles,
2027,,thor,tellaro,20Y,tireSize,
2027,,thor,tellaro,20Y,slideouts,
2027,,thor,tranquility,19A,uvwLbs,
2027,,thor,tranquility,19A,length,
2027,,thor,tranquility,19A,exteriorHeightIn,
2027,,thor,tranquility,19A,exteriorWidthIn,
2027,,thor,tranquility,19A,interiorHeightIn,
2027,,thor,tranquility,19A,sleeps,
2027,,thor,tranquility,19A,dryWeightLbs,
2027,,thor,tranquility,19A,hitchLbs,
2027,,thor,tranquility,19A,fuelCapacityGal,
2027,,thor,tranquility,19A,freshWater,
2027,,thor,tranquility,19A,grayWater,
2027,,thor,tranquility,19A,blackWater,
2027,,thor,tranquility,19A,propaneLbs,
2027,,thor,tranquility,19A,propaneGal,
2027,,thor,tranquility,19A,waterHeaterGal,
2027,,thor,tranquility,19A,cargoLbs,
2027,,thor,tranquility,19A,garageLengthFt,
2027,,thor,tranquility,19A,garageWidthFt,
2027,,thor,tranquility,19A,garageHeightIn,
2027,,thor,tranquility,19A,garageCapacityLbs,
2027,,thor,tranquility,19A,rampPatioLbs,
2027,,thor,tranquility,19A,fuelStationGal,
2027,,thor,tranquility,19A,axles,
2027,,thor,tranquility,19A,tireSize,
2027,,thor,tranquility,19A,slideouts,
2027,,thor,tranquility,19M,uvwLbs,
2027,,thor,tranquility,19M,length,
2027,,thor,tranquility,19M,exteriorHeightIn,
2027,,thor,tranquility,19M,exteriorWidthIn,
2027,,thor,tranquility,19M,interiorHeightIn,
2027,,thor,tranquility,19M,sleeps,
2027,,thor,tranquility,19M,dryWeightLbs,
2027,,thor,tranquility,19M,hitchLbs,
2027,,thor,tranquility,19M,fuelCapacityGal,
2027,,thor,tranquility,19M,freshWater,
2027,,thor,tranquility,19M,grayWater,
2027,,thor,tranquility,19M,blackWater,
2027,,thor,tranquility,19M,propaneLbs,
2027,,thor,tranquility,19M,propaneGal,
2027,,thor,tranquility,19M,waterHeaterGal,
2027,,thor,tranquility,19M,cargoLbs,
2027,,thor,tranquility,19M,garageLengthFt,
2027,,thor,tranquility,19M,garageWidthFt,
2027,,thor,tranquility,19M,garageHeightIn,
2027,,thor,tranquility,19M,garageCapacityLbs,
2027,,thor,tranquility,19M,rampPatioLbs,
2027,,thor,tranquility,19M,fuelStationGal,
2027,,thor,tranquility,19M,axles,
2027,,thor,tranquility,19M,tireSize,
2027,,thor,tranquility,19M,slideouts,
2027,,thor,tranquility,19P,uvwLbs,
2027,,thor,tranquility,19P,length,
2027,,thor,tranquility,19P,exteriorHeightIn,
2027,,thor,tranquility,19P,exteriorWidthIn,
2027,,thor,tranquility,19P,interiorHeightIn,
2027,,thor,tranquility,19P,sleeps,
2027,,thor,tranquility,19P,dryWeightLbs,
2027,,thor,tranquility,19P,hitchLbs,
2027,,thor,tranquility,19P,fuelCapacityGal,
2027,,thor,tranquility,19P,freshWater,
2027,,thor,tranquility,19P,grayWater,
2027,,thor,tranquility,19P,blackWater,
2027,,thor,tranquility,19P,propaneLbs,
2027,,thor,tranquility,19P,propaneGal,
2027,,thor,tranquility,19P,waterHeaterGal,
2027,,thor,tranquility,19P,cargoLbs,
2027,,thor,tranquility,19P,garageLengthFt,
2027,,thor,tranquility,19P,garageWidthFt,
2027,,thor,tranquility,19P,garageHeightIn,
2027,,thor,tranquility,19P,garageCapacityLbs,
2027,,thor,tranquility,19P,rampPatioLbs,
2027,,thor,tranquility,19P,fuelStationGal,
2027,,thor,tranquility,19P,axles,
2027,,thor,tranquility,19P,tireSize,
2027,,thor,tranquility,19P,slideouts,
2027,,thor,tranquility,24A,uvwLbs,
2027,,thor,tranquility,24A,length,
2027,,thor,tranquility,24A,exteriorHeightIn,
2027,,thor,tranquility,24A,exteriorWidthIn,
2027,,thor,tranquility,24A,interiorHeightIn,
2027,,thor,tranquility,24A,sleeps,
2027,,thor,tranquility,24A,dryWeightLbs,
2027,,thor,tranquility,24A,hitchLbs,
2027,,thor,tranquility,24A,fuelCapacityGal,
2027,,thor,tranquility,24A,freshWater,
2027,,thor,tranquility,24A,grayWater,
2027,,thor,tranquility,24A,blackWater,
2027,,thor,tranquility,24A,propaneLbs,
2027,,thor,tranquility,24A,propaneGal,
2027,,thor,tranquility,24A,waterHeaterGal,
2027,,thor,tranquility,24A,cargoLbs,
2027,,thor,tranquility,24A,garageLengthFt,
2027,,thor,tranquility,24A,garageWidthFt,
2027,,thor,tranquility,24A,garageHeightIn,
2027,,thor,tranquility,24A,garageCapacityLbs,
2027,,thor,tranquility,24A,rampPatioLbs,
2027,,thor,tranquility,24A,fuelStationGal,
2027,,thor,tranquility,24A,axles,
2027,,thor,tranquility,24A,tireSize,
2027,,thor,tranquility,24A,slideouts,
,2020-2026,thor,vegas,24.1,sleeps,
,2020-2026,thor,vegas,24.1,dryWeightLbs,
,2020-2026,thor,vegas,24.1,fuelCapacityGal,
,2020-2026,thor,vegas,24.1,propaneLbs,
,2020-2026,thor,vegas,24.1,propaneGal,
,2020-2026,thor,vegas,24.1,waterHeaterGal,
,2020-2026,thor,vegas,24.1,cargoLbs,
,2020-2026,thor,vegas,24.1,garageLengthFt,
,2020-2026,thor,vegas,24.1,garageWidthFt,
,2020-2026,thor,vegas,24.1,garageHeightIn,
,2020-2026,thor,vegas,24.1,garageCapacityLbs,
,2020-2026,thor,vegas,24.1,rampPatioLbs,
,2020-2026,thor,vegas,24.1,fuelStationGal,
,2020-2026,thor,vegas,24.1,axles,
,2020-2026,thor,vegas,24.1,tireSize,
,2020-2026,thor,vegas,24.1,slideouts,
,2026-2027,thor,vegas,24.1,uvwLbs,
,2026-2027,thor,vegas,24.1,length,
,2026-2027,thor,vegas,24.1,exteriorHeightIn,
,2026-2027,thor,vegas,24.1,exteriorWidthIn,
,2026-2027,thor,vegas,24.1,interiorHeightIn,
,2026-2027,thor,vegas,24.1,sleeps,
,2026-2027,thor,vegas,24.1,dryWeightLbs,
,2026-2027,thor,vegas,24.1,hitchLbs,
,2026-2027,thor,vegas,24.1,fuelCapacityGal,
,2026-2027,thor,vegas,24.1,freshWater,
,2026-2027,thor,vegas,24.1,grayWater,
,2026-2027,thor,vegas,24.1,blackWater,
,2026-2027,thor,vegas,24.1,propaneLbs,
,2026-2027,thor,vegas,24.1,propaneGal,
,2026-2027,thor,vegas,24.1,waterHeaterGal,
,2026-2027,thor,vegas,24.1,cargoLbs,
,2026-2027,thor,vegas,24.1,garageLengthFt,
,2026-2027,thor,vegas,24.1,garageWidthFt,
,2026-2027,thor,vegas,24.1,garageHeightIn,
,2026-2027,thor,vegas,24.1,garageCapacityLbs,
,2026-2027,thor,vegas,24.1,rampPatioLbs,
,2026-2027,thor,vegas,24.1,fuelStationGal,
,2026-2027,thor,vegas,24.1,axles,
,2026-2027,thor,vegas,24.1,tireSize,
,2026-2027,thor,vegas,24.1,slideouts,
,2020-2026,thor,vegas,26.1,sleeps,
,2020-2026,thor,vegas,26.1,dryWeightLbs,
,2020-2026,thor,vegas,26.1,fuelCapacityGal,
,2020-2026,thor,vegas,26.1,propaneLbs,
,2020-2026,thor,vegas,26.1,propaneGal,
,2020-2026,thor,vegas,26.1,waterHeaterGal,
,2020-2026,thor,vegas,26.1,cargoLbs,
,2020-2026,thor,vegas,26.1,garageLengthFt,
,2020-2026,thor,vegas,26.1,garageWidthFt,
,2020-2026,thor,vegas,26.1,garageHeightIn,
,2020-2026,thor,vegas,26.1,garageCapacityLbs,
,2020-2026,thor,vegas,26.1,rampPatioLbs,
,2020-2026,thor,vegas,26.1,fuelStationGal,
,2020-2026,thor,vegas,26.1,axles,
,2020-2026,thor,vegas,26.1,tireSize,
,2020-2026,thor,vegas,26.1,slideouts,
,2026-2027,thor,vegas,26.1,uvwLbs,
,2026-2027,thor,vegas,26.1,length,
,2026-2027,thor,vegas,26.1,exteriorHeightIn,
,2026-2027,thor,vegas,26.1,exteriorWidthIn,
,2026-2027,thor,vegas,26.1,interiorHeightIn,
,2026-2027,thor,vegas,26.1,sleeps,
,2026-2027,thor,vegas,26.1,dryWeightLbs,
,2026-2027,thor,vegas,26.1,hitchLbs,
,2026-2027,thor,vegas,26.1,fuelCapacityGal,
,2026-2027,thor,vegas,26.1,freshWater,
,2026-2027,thor,vegas,26.1,grayWater,
,2026-2027,thor,vegas,26.1,blackWater,
,2026-2027,thor,vegas,26.1,propaneLbs,
,2026-2027,thor,vegas,26.1,propaneGal,
,2026-2027,thor,vegas,26.1,waterHeaterGal,
,2026-2027,thor,vegas,26.1,cargoLbs,
,2026-2027,thor,vegas,26.1,garageLengthFt,
,2026-2027,thor,vegas,26.1,garageWidthFt,
,2026-2027,thor,vegas,26.1,garageHeightIn,
,2026-2027,thor,vegas,26.1,garageCapacityLbs,
,2026-2027,thor,vegas,26.1,rampPatioLbs,
,2026-2027,thor,vegas,26.1,fuelStationGal,
,2026-2027,thor,vegas,26.1,axles,
,2026-2027,thor,vegas,26.1,tireSize,
,2026-2027,thor,vegas,26.1,slideouts,
,2020-2026,thor,vegas,26.2,sleeps,
,2020-2026,thor,vegas,26.2,dryWeightLbs,
,2020-2026,thor,vegas,26.2,fuelCapacityGal,
,2020-2026,thor,vegas,26.2,propaneLbs,
,2020-2026,thor,vegas,26.2,propaneGal,
,2020-2026,thor,vegas,26.2,waterHeaterGal,
,2020-2026,thor,vegas,26.2,cargoLbs,
,2020-2026,thor,vegas,26.2,garageLengthFt,
,2020-2026,thor,vegas,26.2,garageWidthFt,
,2020-2026,thor,vegas,26.2,garageHeightIn,
,2020-2026,thor,vegas,26.2,garageCapacityLbs,
,2020-2026,thor,vegas,26.2,rampPatioLbs,
,2020-2026,thor,vegas,26.2,fuelStationGal,
,2020-2026,thor,vegas,26.2,axles,
,2020-2026,thor,vegas,26.2,tireSize,
,2020-2026,thor,vegas,26.2,slideouts,
,2026-2027,thor,vegas,26.2,uvwLbs,
,2026-2027,thor,vegas,26.2,length,
,2026-2027,thor,vegas,26.2,exteriorHeightIn,
,2026-2027,thor,vegas,26.2,exteriorWidthIn,
,2026-2027,thor,vegas,26.2,interiorHeightIn,
,2026-2027,thor,vegas,26.2,sleeps,
,2026-2027,thor,vegas,26.2,dryWeightLbs,
,2026-2027,thor,vegas,26.2,hitchLbs,
,2026-2027,thor,vegas,26.2,fuelCapacityGal,
,2026-2027,thor,vegas,26.2,freshWater,
,2026-2027,thor,vegas,26.2,grayWater,
,2026-2027,thor,vegas,26.2,blackWater,
,2026-2027,thor,vegas,26.2,propaneLbs,
,2026-2027,thor,vegas,26.2,propaneGal,
,2026-2027,thor,vegas,26.2,waterHeaterGal,
,2026-2027,thor,vegas,26.2,cargoLbs,
,2026-2027,thor,vegas,26.2,garageLengthFt,
,2026-2027,thor,vegas,26.2,garageWidthFt,
,2026-2027,thor,vegas,26.2,garageHeightIn,
,2026-2027,thor,vegas,26.2,garageCapacityLbs,
,2026-2027,thor,vegas,26.2,rampPatioLbs,
,2026-2027,thor,vegas,26.2,fuelStationGal,
,2026-2027,thor,vegas,26.2,axles,
,2026-2027,thor,vegas,26.2,tireSize,
,2026-2027,thor,vegas,26.2,slideouts,
,2020-2026,thor,vegas,28.1,sleeps,
,2020-2026,thor,vegas,28.1,dryWeightLbs,
,2020-2026,thor,vegas,28.1,fuelCapacityGal,
,2020-2026,thor,vegas,28.1,propaneLbs,
,2020-2026,thor,vegas,28.1,propaneGal,
,2020-2026,thor,vegas,28.1,waterHeaterGal,
,2020-2026,thor,vegas,28.1,cargoLbs,
,2020-2026,thor,vegas,28.1,garageLengthFt,
,2020-2026,thor,vegas,28.1,garageWidthFt,
,2020-2026,thor,vegas,28.1,garageHeightIn,
,2020-2026,thor,vegas,28.1,garageCapacityLbs,
,2020-2026,thor,vegas,28.1,rampPatioLbs,
,2020-2026,thor,vegas,28.1,fuelStationGal,
,2020-2026,thor,vegas,28.1,axles,
,2020-2026,thor,vegas,28.1,tireSize,
,2020-2026,thor,vegas,28.1,slideouts,
,2026-2027,thor,vegas,28.1,uvwLbs,
,2026-2027,thor,vegas,28.1,length,
,2026-2027,thor,vegas,28.1,exteriorHeightIn,
,2026-2027,thor,vegas,28.1,exteriorWidthIn,
,2026-2027,thor,vegas,28.1,interiorHeightIn,
,2026-2027,thor,vegas,28.1,sleeps,
,2026-2027,thor,vegas,28.1,dryWeightLbs,
,2026-2027,thor,vegas,28.1,hitchLbs,
,2026-2027,thor,vegas,28.1,fuelCapacityGal,
,2026-2027,thor,vegas,28.1,freshWater,
,2026-2027,thor,vegas,28.1,grayWater,
,2026-2027,thor,vegas,28.1,blackWater,
,2026-2027,thor,vegas,28.1,propaneLbs,
,2026-2027,thor,vegas,28.1,propaneGal,
,2026-2027,thor,vegas,28.1,waterHeaterGal,
,2026-2027,thor,vegas,28.1,cargoLbs,
,2026-2027,thor,vegas,28.1,garageLengthFt,
,2026-2027,thor,vegas,28.1,garageWidthFt,
,2026-2027,thor,vegas,28.1,garageHeightIn,
,2026-2027,thor,vegas,28.1,garageCapacityLbs,
,2026-2027,thor,vegas,28.1,rampPatioLbs,
,2026-2027,thor,vegas,28.1,fuelStationGal,
,2026-2027,thor,vegas,28.1,axles,
,2026-2027,thor,vegas,28.1,tireSize,
,2026-2027,thor,vegas,28.1,slideouts,
,2025-2027,thor,windsport,29L,uvwLbs,
,2025-2027,thor,windsport,29L,length,
,2025-2027,thor,windsport,29L,exteriorHeightIn,
,2025-2027,thor,windsport,29L,exteriorWidthIn,
,2025-2027,thor,windsport,29L,interiorHeightIn,
,2025-2027,thor,windsport,29L,sleeps,
,2025-2027,thor,windsport,29L,dryWeightLbs,
,2025-2027,thor,windsport,29L,hitchLbs,
,2025-2027,thor,windsport,29L,fuelCapacityGal,
,2025-2027,thor,windsport,29L,freshWater,
,2025-2027,thor,windsport,29L,grayWater,
,2025-2027,thor,windsport,29L,blackWater,
,2025-2027,thor,windsport,29L,propaneLbs,
,2025-2027,thor,windsport,29L,propaneGal,
,2025-2027,thor,windsport,29L,waterHeaterGal,
,2025-2027,thor,windsport,29L,cargoLbs,
,2025-2027,thor,windsport,29L,garageLengthFt,
,2025-2027,thor,windsport,29L,garageWidthFt,
,2025-2027,thor,windsport,29L,garageHeightIn,
,2025-2027,thor,windsport,29L,garageCapacityLbs,
,2025-2027,thor,windsport,29L,rampPatioLbs,
,2025-2027,thor,windsport,29L,fuelStationGal,
,2025-2027,thor,windsport,29L,axles,
,2025-2027,thor,windsport,29L,tireSize,
,2025-2027,thor,windsport,29L,slideouts,
2027,,thor,windsport,35A,uvwLbs,
2027,,thor,windsport,35A,length,
2027,,thor,windsport,35A,exteriorHeightIn,
2027,,thor,windsport,35A,exteriorWidthIn,
2027,,thor,windsport,35A,interiorHeightIn,
2027,,thor,windsport,35A,sleeps,
2027,,thor,windsport,35A,dryWeightLbs,
2027,,thor,windsport,35A,hitchLbs,
2027,,thor,windsport,35A,fuelCapacityGal,
2027,,thor,windsport,35A,freshWater,
2027,,thor,windsport,35A,grayWater,
2027,,thor,windsport,35A,blackWater,
2027,,thor,windsport,35A,propaneLbs,
2027,,thor,windsport,35A,propaneGal,
2027,,thor,windsport,35A,waterHeaterGal,
2027,,thor,windsport,35A,cargoLbs,
2027,,thor,windsport,35A,garageLengthFt,
2027,,thor,windsport,35A,garageWidthFt,
2027,,thor,windsport,35A,garageHeightIn,
2027,,thor,windsport,35A,garageCapacityLbs,
2027,,thor,windsport,35A,rampPatioLbs,
2027,,thor,windsport,35A,fuelStationGal,
2027,,thor,windsport,35A,axles,
2027,,thor,windsport,35A,tireSize,
2027,,thor,windsport,35A,slideouts,
,2025-2026,thor,windsport,35G,uvwLbs,
,2025-2026,thor,windsport,35G,length,
,2025-2026,thor,windsport,35G,exteriorHeightIn,
,2025-2026,thor,windsport,35G,exteriorWidthIn,
,2025-2026,thor,windsport,35G,interiorHeightIn,
,2025-2026,thor,windsport,35G,sleeps,
,2025-2026,thor,windsport,35G,dryWeightLbs,
,2025-2026,thor,windsport,35G,hitchLbs,
,2025-2026,thor,windsport,35G,fuelCapacityGal,
,2025-2026,thor,windsport,35G,freshWater,
,2025-2026,thor,windsport,35G,grayWater,
,2025-2026,thor,windsport,35G,blackWater,
,2025-2026,thor,windsport,35G,propaneLbs,
,2025-2026,thor,windsport,35G,propaneGal,
,2025-2026,thor,windsport,35G,waterHeaterGal,
,2025-2026,thor,windsport,35G,cargoLbs,
,2025-2026,thor,windsport,35G,garageLengthFt,
,2025-2026,thor,windsport,35G,garageWidthFt,
,2025-2026,thor,windsport,35G,garageHeightIn,
,2025-2026,thor,windsport,35G,garageCapacityLbs,
,2025-2026,thor,windsport,35G,rampPatioLbs,
,2025-2026,thor,windsport,35G,fuelStationGal,
,2025-2026,thor,windsport,35G,axles,
,2025-2026,thor,windsport,35G,tireSize,
,2025-2026,thor,windsport,35G,slideouts,
,2025-2027,thor,windsport,35J,uvwLbs,
,2025-2027,thor,windsport,35J,length,
,2025-2027,thor,windsport,35J,exteriorHeightIn,
,2025-2027,thor,windsport,35J,exteriorWidthIn,
,2025-2027,thor,windsport,35J,interiorHeightIn,
,2025-2027,thor,windsport,35J,sleeps,
,2025-2027,thor,windsport,35J,dryWeightLbs,
,2025-2027,thor,windsport,35J,hitchLbs,
,2025-2027,thor,windsport,35J,fuelCapacityGal,
,2025-2027,thor,windsport,35J,freshWater,
,2025-2027,thor,windsport,35J,grayWater,
,2025-2027,thor,windsport,35J,blackWater,
,2025-2027,thor,windsport,35J,propaneLbs,
,2025-2027,thor,windsport,35J,propaneGal,
,2025-2027,thor,windsport,35J,waterHeaterGal,
,2025-2027,thor,windsport,35J,cargoLbs,
,2025-2027,thor,windsport,35J,garageLengthFt,
,2025-2027,thor,windsport,35J,garageWidthFt,
,2025-2027,thor,windsport,35J,garageHeightIn,
,2025-2027,thor,windsport,35J,garageCapacityLbs,
,2025-2027,thor,windsport,35J,rampPatioLbs,
,2025-2027,thor,windsport,35J,fuelStationGal,
,2025-2027,thor,windsport,35J,axles,
,2025-2027,thor,windsport,35J,tireSize,
,2025-2027,thor,windsport,35J,slideouts,
,2025-2026,thor,windsport,35R,uvwLbs,
,2025-2026,thor,windsport,35R,length,
,2025-2026,thor,windsport,35R,exteriorHeightIn,
,2025-2026,thor,windsport,35R,exteriorWidthIn,
,2025-2026,thor,windsport,35R,interiorHeightIn,
,2025-2026,thor,windsport,35R,sleeps,
,2025-2026,thor,windsport,35R,dryWeightLbs,
,2025-2026,thor,windsport,35R,hitchLbs,
,2025-2026,thor,windsport,35R,fuelCapacityGal,
,2025-2026,thor,windsport,35R,freshWater,
,2025-2026,thor,windsport,35R,grayWater,
,2025-2026,thor,windsport,35R,blackWater,
,2025-2026,thor,windsport,35R,propaneLbs,
,2025-2026,thor,windsport,35R,propaneGal,
,2025-2026,thor,windsport,35R,waterHeaterGal,
,2025-2026,thor,windsport,35R,cargoLbs,
,2025-2026,thor,windsport,35R,garageLengthFt,
,2025-2026,thor,windsport,35R,garageWidthFt,
,2025-2026,thor,windsport,35R,garageHeightIn,
,2025-2026,thor,windsport,35R,garageCapacityLbs,
,2025-2026,thor,windsport,35R,rampPatioLbs,
,2025-2026,thor,windsport,35R,fuelStationGal,
,2025-2026,thor,windsport,35R,axles,
,2025-2026,thor,windsport,35R,tireSize,
,2025-2026,thor,windsport,35R,slideouts,
2027,,thor,windsport,36H,uvwLbs,
2027,,thor,windsport,36H,length,
2027,,thor,windsport,36H,exteriorHeightIn,
2027,,thor,windsport,36H,exteriorWidthIn,
2027,,thor,windsport,36H,interiorHeightIn,
2027,,thor,windsport,36H,sleeps,
2027,,thor,windsport,36H,dryWeightLbs,
2027,,thor,windsport,36H,hitchLbs,
2027,,thor,windsport,36H,fuelCapacityGal,
2027,,thor,windsport,36H,freshWater,
2027,,thor,windsport,36H,grayWater,
2027,,thor,windsport,36H,blackWater,
2027,,thor,windsport,36H,propaneLbs,
